frame,source,multiplier,emission_strength,light_energy
593,pool_neon:MAT_Prop_NeonRed_pool_1,0.985172,4.914899,7.388790
593,pool_neon:MAT_Prop_NeonRed_pool_2,0.985172,4.822991,7.388790
594,pool_neon:MAT_Prop_NeonRed_pool_0,0.959673,3.358855,7.197547
594,pool_neon:MAT_Prop_NeonRed_pool_1,0.959673,4.787688,7.197547
594,pool_neon:MAT_Prop_NeonRed_pool_2,0.959673,4.698159,7.197547
595,pool_neon:MAT_Prop_NeonRed_pool_0,0.980071,3.430249,7.350532
595,pool_neon:MAT_Prop_NeonRed_pool_1,0.980071,4.889451,7.350532
595,pool_neon:MAT_Prop_NeonRed_pool_2,0.980071,4.798019,7.350532
596,pool_neon:MAT_Prop_NeonRed_pool_0,0.977661,3.421813,7.332458
596,pool_neon:MAT_Prop_NeonRed_pool_1,0.977661,4.877428,7.332458
596,pool_neon:MAT_Prop_NeonRed_pool_2,0.977661,4.786221,7.332458
597,pool_neon:MAT_Prop_NeonRed_pool_0,0.979359,3.427757,7.345192
597,pool_neon:MAT_Prop_NeonRed_pool_1,0.979359,4.885899,7.345192
597,pool_neon:MAT_Prop_NeonRed_pool_2,0.979359,4.794533,7.345192
598,pool_neon:MAT_Prop_NeonRed_pool_0,0.925253,3.238386,6.939398
598,pool_neon:MAT_Prop_NeonRed_pool_1,0.925253,4.615971,6.939398
598,pool_neon:MAT_Prop_NeonRed_pool_2,0.925253,4.529653,6.939398
599,pool_neon:MAT_Prop_NeonRed_pool_0,0.975197,3.413190,7.313978
599,pool_neon:MAT_Prop_NeonRed_pool_1,0.975197,4.865135,7.313978
599,pool_neon:MAT_Prop_NeonRed_pool_2,0.975197,4.774158,7.313978
600,pool_neon:MAT_Prop_NeonRed_pool_0,0.982404,3.438414,7.368030
600,pool_neon:MAT_Prop_NeonRed_pool_1,0.982404,4.901090,7.368030
600,pool_neon:MAT_Prop_NeonRed_pool_2,0.982404,4.809440,7.368030
601,pool_neon:MAT_Prop_NeonRed_pool_0,0.929816,3.254356,6.973620
601,pool_neon:MAT_Prop_NeonRed_pool_1,0.929816,4.638735,6.973620
601,pool_neon:MAT_Prop_NeonRed_pool_2,0.929816,4.551991,6.973620
602,pool_neon:MAT_Prop_NeonRed_pool_0,0.980000,3.430000,7.350000
602,pool_neon:MAT_Prop_NeonRed_pool_1,0.980000,4.889097,7.350000
602,pool_neon:MAT_Prop_NeonRed_pool_2,0.980000,4.797671,7.350000
603,pool_neon:MAT_Prop_NeonRed_pool_0,0.987544,3.456404,7.406580
603,pool_neon:MAT_Prop_NeonRed_pool_1,0.987544,4.926733,7.406580
603,pool_neon:MAT_Prop_NeonRed_pool_2,0.987544,4.834604,7.406580
604,pool_neon:MAT_Prop_NeonRed_pool_0,0.984197,3.444689,7.381477
604,pool_neon:MAT_Prop_NeonRed_pool_1,0.984197,4.910035,7.381477
604,pool_neon:MAT_Prop_NeonRed_pool_2,0.984197,4.818218,7.381477
605,pool_neon:MAT_Prop_NeonRed_pool_0,0.984374,3.445309,7.382805
605,pool_neon:MAT_Prop_NeonRed_pool_1,0.984374,4.910918,7.382805
605,pool_neon:MAT_Prop_NeonRed_pool_2,0.984374,4.819085,7.382805
606,pool_neon:MAT_Prop_NeonRed_pool_0,0.980137,3.430480,7.351028
606,pool_neon:MAT_Prop_NeonRed_pool_1,0.980137,4.889780,7.351028
606,pool_neon:MAT_Prop_NeonRed_pool_2,0.980137,4.798342,7.351028
607,pool_neon:MAT_Prop_NeonRed_pool_0,0.983058,3.440703,7.372935
607,pool_neon:MAT_Prop_NeonRed_pool_1,0.983058,4.904352,7.372935
607,pool_neon:MAT_Prop_NeonRed_pool_2,0.983058,4.812642,7.372935
608,pool_neon:MAT_Prop_NeonRed_pool_0,0.986147,3.451515,7.396102
608,pool_neon:MAT_Prop_NeonRed_pool_1,0.986147,4.919763,7.396102
608,pool_neon:MAT_Prop_NeonRed_pool_2,0.986147,4.827764,7.396102
609,pool_neon:MAT_Prop_NeonRed_pool_0,0.985705,3.449968,7.392788
609,pool_neon:MAT_Prop_NeonRed_pool_1,0.985705,4.917558,7.392788
609,pool_neon:MAT_Prop_NeonRed_pool_2,0.985705,4.825601,7.392788
610,pool_neon:MAT_Prop_NeonRed_pool_0,0.972804,3.404814,7.296030
610,pool_neon:MAT_Prop_NeonRed_pool_1,0.972804,4.853197,7.296030
610,pool_neon:MAT_Prop_NeonRed_pool_2,0.972804,4.762443,7.296030
611,pool_neon:MAT_Prop_NeonRed_pool_0,0.974774,3.411709,7.310805
611,pool_neon:MAT_Prop_NeonRed_pool_1,0.974774,4.863025,7.310805
611,pool_neon:MAT_Prop_NeonRed_pool_2,0.974774,4.772087,7.310805
612,pool_neon:MAT_Prop_NeonRed_pool_0,0.977375,3.420812,7.330312
612,pool_neon:MAT_Prop_NeonRed_pool_1,0.977375,4.876001,7.330312
612,pool_neon:MAT_Prop_NeonRed_pool_2,0.977375,4.784820,7.330312
613,pool_neon:MAT_Prop_NeonRed_pool_0,0.966595,3.383082,7.249462
613,pool_neon:MAT_Prop_NeonRed_pool_1,0.966595,4.822221,7.249462
613,pool_neon:MAT_Prop_NeonRed_pool_2,0.966595,4.732046,7.249462
614,pool_neon:MAT_Prop_NeonRed_pool_0,0.978540,3.424890,7.339050
614,pool_neon:MAT_Prop_NeonRed_pool_1,0.978540,4.881813,7.339050
614,pool_neon:MAT_Prop_NeonRed_pool_2,0.978540,4.790524,7.339050
615,pool_neon:MAT_Prop_NeonRed_pool_0,0.921095,3.223832,6.908213
615,pool_neon:MAT_Prop_NeonRed_pool_1,0.921095,4.595227,6.908213
615,pool_neon:MAT_Prop_NeonRed_pool_2,0.921095,4.509297,6.908213
616,pool_neon:MAT_Prop_NeonRed_pool_0,0.963816,3.373356,7.228620
616,pool_neon:MAT_Prop_NeonRed_pool_1,0.963816,4.808357,7.228620
616,pool_neon:MAT_Prop_NeonRed_pool_2,0.963816,4.718441,7.228620
617,pool_neon:MAT_Prop_NeonRed_pool_0,0.973646,3.407761,7.302345
617,pool_neon:MAT_Prop_NeonRed_pool_1,0.973646,4.857397,7.302345
617,pool_neon:MAT_Prop_NeonRed_pool_2,0.973646,4.766565,7.302345
618,pool_neon:MAT_Prop_NeonRed_pool_0,0.975259,3.413406,7.314443
618,pool_neon:MAT_Prop_NeonRed_pool_1,0.975259,4.865444,7.314443
618,pool_neon:MAT_Prop_NeonRed_pool_2,0.975259,4.774461,7.314443
619,pool_neon:MAT_Prop_NeonRed_pool_0,0.923711,3.232988,6.927832
619,pool_neon:MAT_Prop_NeonRed_pool_1,0.923711,4.608278,6.927832
619,pool_neon:MAT_Prop_NeonRed_pool_2,0.923711,4.522104,6.927832
620,pool_neon:MAT_Prop_NeonRed_pool_0,0.960723,3.362531,7.205423
620,pool_neon:MAT_Prop_NeonRed_pool_1,0.960723,4.792926,7.205423
620,pool_neon:MAT_Prop_NeonRed_pool_2,0.960723,4.703299,7.205423
621,pool_neon:MAT_Prop_NeonRed_pool_0,0.980403,3.431411,7.353022
621,pool_neon:MAT_Prop_NeonRed_pool_1,0.980403,4.891107,7.353022
621,pool_neon:MAT_Prop_NeonRed_pool_2,0.980403,4.799644,7.353022
622,pool_neon:MAT_Prop_NeonRed_pool_0,0.929564,3.253474,6.971730
622,pool_neon:MAT_Prop_NeonRed_pool_1,0.929564,4.637478,6.971730
622,pool_neon:MAT_Prop_NeonRed_pool_2,0.929564,4.550758,6.971730
623,pool_neon:MAT_Prop_NeonRed_pool_0,0.972641,3.404243,7.294808
623,pool_neon:MAT_Prop_NeonRed_pool_1,0.972641,4.852383,7.294808
623,pool_neon:MAT_Prop_NeonRed_pool_2,0.972641,4.761645,7.294808
624,pool_neon:MAT_Prop_NeonRed_pool_0,0.927646,3.246761,6.957345
624,pool_neon:MAT_Prop_NeonRed_pool_1,0.927646,4.627909,6.957345
624,pool_neon:MAT_Prop_NeonRed_pool_2,0.927646,4.541368,6.957345
625,pool_neon:MAT_Prop_NeonRed_pool_0,0.941470,3.295145,7.061025
625,pool_neon:MAT_Prop_NeonRed_pool_1,0.941470,4.696875,7.061025
625,pool_neon:MAT_Prop_NeonRed_pool_2,0.941470,4.609045,7.061025
626,pool_neon:MAT_Prop_NeonRed_pool_0,0.972791,3.404768,7.295932
626,pool_neon:MAT_Prop_NeonRed_pool_1,0.972791,4.853132,7.295932
626,pool_neon:MAT_Prop_NeonRed_pool_2,0.972791,4.762379,7.295932
627,pool_neon:MAT_Prop_NeonRed_pool_0,0.942699,3.299446,7.070242
627,pool_neon:MAT_Prop_NeonRed_pool_1,0.942699,4.703007,7.070242
627,pool_neon:MAT_Prop_NeonRed_pool_2,0.942699,4.615061,7.070242
628,pool_neon:MAT_Prop_NeonRed_pool_0,0.949852,3.324482,7.123890
628,pool_neon:MAT_Prop_NeonRed_pool_1,0.949852,4.738692,7.123890
628,pool_neon:MAT_Prop_NeonRed_pool_2,0.949852,4.650079,7.123890
629,pool_neon:MAT_Prop_NeonRed_pool_0,0.967697,3.386939,7.257728
629,pool_neon:MAT_Prop_NeonRed_pool_1,0.967697,4.827718,7.257728
629,pool_neon:MAT_Prop_NeonRed_pool_2,0.967697,4.737441,7.257728
630,pool_neon:MAT_Prop_NeonRed_pool_0,0.981639,3.435736,7.362293
630,pool_neon:MAT_Prop_NeonRed_pool_1,0.981639,4.897273,7.362293
630,pool_neon:MAT_Prop_NeonRed_pool_2,0.981639,4.805695,7.362293
631,pool_neon:MAT_Prop_NeonRed_pool_0,0.955843,3.345451,7.168823
631,pool_neon:MAT_Prop_NeonRed_pool_1,0.955843,4.768580,7.168823
631,pool_neon:MAT_Prop_NeonRed_pool_2,0.955843,4.679409,7.168823
632,pool_neon:MAT_Prop_NeonRed_pool_0,0.939856,3.289496,7.048920
632,pool_neon:MAT_Prop_NeonRed_pool_1,0.939856,4.688823,7.048920
632,pool_neon:MAT_Prop_NeonRed_pool_2,0.939856,4.601143,7.048920
633,pool_neon:MAT_Prop_NeonRed_pool_0,0.985798,3.450293,7.393485
633,pool_neon:MAT_Prop_NeonRed_pool_1,0.985798,4.918022,7.393485
633,pool_neon:MAT_Prop_NeonRed_pool_2,0.985798,4.826056,7.393485
634,pool_neon:MAT_Prop_NeonRed_pool_0,0.979579,3.428526,7.346843
634,pool_neon:MAT_Prop_NeonRed_pool_1,0.979579,4.886996,7.346843
634,pool_neon:MAT_Prop_NeonRed_pool_2,0.979579,4.795610,7.346843
635,pool_neon:MAT_Prop_NeonRed_pool_0,0.926603,3.243110,6.949522
635,pool_neon:MAT_Prop_NeonRed_pool_1,0.926603,4.622706,6.949522
635,pool_neon:MAT_Prop_NeonRed_pool_2,0.926603,4.536262,6.949522
636,pool_neon:MAT_Prop_NeonRed_pool_0,0.977363,3.420770,7.330222
636,pool_neon:MAT_Prop_NeonRed_pool_1,0.977363,4.875941,7.330222
636,pool_neon:MAT_Prop_NeonRed_pool_2,0.977363,4.784762,7.330222
637,pool_neon:MAT_Prop_NeonRed_pool_0,0.983931,3.443758,7.379482
637,pool_neon:MAT_Prop_NeonRed_pool_1,0.983931,4.908708,7.379482
637,pool_neon:MAT_Prop_NeonRed_pool_2,0.983931,4.816916,7.379482
638,pool_neon:MAT_Prop_NeonRed_pool_0,0.933563,3.267470,7.001723
638,pool_neon:MAT_Prop_NeonRed_pool_1,0.933563,4.657428,7.001723
638,pool_neon:MAT_Prop_NeonRed_pool_2,0.933563,4.570335,7.001723
639,pool_neon:MAT_Prop_NeonRed_pool_0,0.713274,2.496459,5.349555
639,pool_neon:MAT_Prop_NeonRed_pool_1,0.713274,3.558434,5.349555
639,pool_neon:MAT_Prop_NeonRed_pool_2,0.713274,3.491892,5.349555
640,pool_neon:MAT_Prop_NeonRed_pool_0,0.978463,3.424621,7.338472
640,pool_neon:MAT_Prop_NeonRed_pool_1,0.978463,4.881429,7.338472
640,pool_neon:MAT_Prop_NeonRed_pool_2,0.978463,4.790147,7.338472
641,pool_neon:MAT_Prop_NeonRed_pool_0,0.988054,3.458189,7.410405
641,pool_neon:MAT_Prop_NeonRed_pool_1,0.988054,4.929277,7.410405
641,pool_neon:MAT_Prop_NeonRed_pool_2,0.988054,4.837100,7.410405
642,pool_neon:MAT_Prop_NeonRed_pool_0,0.981817,3.436360,7.363628
642,pool_neon:MAT_Prop_NeonRed_pool_1,0.981817,4.898161,7.363628
642,pool_neon:MAT_Prop_NeonRed_pool_2,0.981817,4.806567,7.363628
643,pool_neon:MAT_Prop_NeonRed_pool_0,0.942498,3.298743,7.068735
643,pool_neon:MAT_Prop_NeonRed_pool_1,0.942498,4.702004,7.068735
643,pool_neon:MAT_Prop_NeonRed_pool_2,0.942498,4.614077,7.068735
644,pool_neon:MAT_Prop_NeonRed_pool_0,0.982256,3.437896,7.366920
644,pool_neon:MAT_Prop_NeonRed_pool_1,0.982256,4.900351,7.366920
644,pool_neon:MAT_Prop_NeonRed_pool_2,0.982256,4.808716,7.366920
645,pool_neon:MAT_Prop_NeonRed_pool_0,0.715784,2.505244,5.368380
645,pool_neon:MAT_Prop_NeonRed_pool_1,0.715784,3.570956,5.368380
645,pool_neon:MAT_Prop_NeonRed_pool_2,0.715784,3.504180,5.368380
646,pool_neon:MAT_Prop_NeonRed_pool_0,0.921363,3.224770,6.910223
646,pool_neon:MAT_Prop_NeonRed_pool_1,0.921363,4.596564,6.910223
646,pool_neon:MAT_Prop_NeonRed_pool_2,0.921363,4.510609,6.910223
647,pool_neon:MAT_Prop_NeonRed_pool_0,0.945834,3.310419,7.093755
647,pool_neon:MAT_Prop_NeonRed_pool_1,0.945834,4.718647,7.093755
647,pool_neon:MAT_Prop_NeonRed_pool_2,0.945834,4.630409,7.093755
648,pool_neon:MAT_Prop_NeonRed_pool_0,0.945072,3.307752,7.088040
648,pool_neon:MAT_Prop_NeonRed_pool_1,0.945072,4.714845,7.088040
648,pool_neon:MAT_Prop_NeonRed_pool_2,0.945072,4.626678,7.088040
649,pool_neon:MAT_Prop_NeonRed_pool_0,0.978601,3.425104,7.339508
649,pool_neon:MAT_Prop_NeonRed_pool_1,0.978601,4.882117,7.339508
649,pool_neon:MAT_Prop_NeonRed_pool_2,0.978601,4.790822,7.339508
650,pool_neon:MAT_Prop_NeonRed_pool_0,0.969145,3.392008,7.268588
650,pool_neon:MAT_Prop_NeonRed_pool_1,0.969145,4.834942,7.268588
650,pool_neon:MAT_Prop_NeonRed_pool_2,0.969145,4.744530,7.268588
651,pool_neon:MAT_Prop_NeonRed_pool_0,0.672655,2.354293,5.044912
651,pool_neon:MAT_Prop_NeonRed_pool_1,0.672655,3.355791,5.044912
651,pool_neon:MAT_Prop_NeonRed_pool_2,0.672655,3.293038,5.044912
652,pool_neon:MAT_Prop_NeonRed_pool_0,0.985853,3.450486,7.393897
652,pool_neon:MAT_Prop_NeonRed_pool_1,0.985853,4.918296,7.393897
652,pool_neon:MAT_Prop_NeonRed_pool_2,0.985853,4.826325,7.393897
653,pool_neon:MAT_Prop_NeonRed_pool_0,0.974689,3.411412,7.310168
653,pool_neon:MAT_Prop_NeonRed_pool_1,0.974689,4.862601,7.310168
653,pool_neon:MAT_Prop_NeonRed_pool_2,0.974689,4.771671,7.310168
654,pool_neon:MAT_Prop_NeonRed_pool_0,0.967763,3.387171,7.258223
654,pool_neon:MAT_Prop_NeonRed_pool_1,0.967763,4.828048,7.258223
654,pool_neon:MAT_Prop_NeonRed_pool_2,0.967763,4.737764,7.258223
655,pool_neon:MAT_Prop_NeonRed_pool_0,0.952865,3.335027,7.146488
655,pool_neon:MAT_Prop_NeonRed_pool_1,0.952865,4.753723,7.146488
655,pool_neon:MAT_Prop_NeonRed_pool_2,0.952865,4.664830,7.146488
656,pool_neon:MAT_Prop_NeonRed_pool_0,0.985764,3.450174,7.393230
656,pool_neon:MAT_Prop_NeonRed_pool_1,0.985764,4.917852,7.393230
656,pool_neon:MAT_Prop_NeonRed_pool_2,0.985764,4.825889,7.393230
657,pool_neon:MAT_Prop_NeonRed_pool_0,0.973500,3.407250,7.301250
657,pool_neon:MAT_Prop_NeonRed_pool_1,0.973500,4.856669,7.301250
657,pool_neon:MAT_Prop_NeonRed_pool_2,0.973500,4.765850,7.301250
658,pool_neon:MAT_Prop_NeonRed_pool_0,0.975734,3.415069,7.318005
658,pool_neon:MAT_Prop_NeonRed_pool_1,0.975734,4.867814,7.318005
658,pool_neon:MAT_Prop_NeonRed_pool_2,0.975734,4.776787,7.318005
659,pool_neon:MAT_Prop_NeonRed_pool_0,0.926723,3.243530,6.950423
659,pool_neon:MAT_Prop_NeonRed_pool_1,0.926723,4.623304,6.950423
659,pool_neon:MAT_Prop_NeonRed_pool_2,0.926723,4.536849,6.950423
660,pool_neon:MAT_Prop_NeonRed_pool_0,0.930418,3.256463,6.978135
660,pool_neon:MAT_Prop_NeonRed_pool_1,0.930418,4.641738,6.978135
660,pool_neon:MAT_Prop_NeonRed_pool_2,0.930418,4.554939,6.978135
661,pool_neon:MAT_Prop_NeonRed_pool_0,0.978316,3.424106,7.337370
661,pool_neon:MAT_Prop_NeonRed_pool_1,0.978316,4.880695,7.337370
661,pool_neon:MAT_Prop_NeonRed_pool_2,0.978316,4.789427,7.337370
662,pool_neon:MAT_Prop_NeonRed_pool_0,0.924426,3.235491,6.933195
662,pool_neon:MAT_Prop_NeonRed_pool_1,0.924426,4.611845,6.933195
662,pool_neon:MAT_Prop_NeonRed_pool_2,0.924426,4.525604,6.933195
663,pool_neon:MAT_Prop_NeonRed_pool_0,0.980658,3.432303,7.354935
663,pool_neon:MAT_Prop_NeonRed_pool_1,0.980658,4.892379,7.354935
663,pool_neon:MAT_Prop_NeonRed_pool_2,0.980658,4.800893,7.354935
664,pool_neon:MAT_Prop_NeonRed_pool_0,0.955414,3.343949,7.165605
664,pool_neon:MAT_Prop_NeonRed_pool_1,0.955414,4.766440,7.165605
664,pool_neon:MAT_Prop_NeonRed_pool_2,0.955414,4.677309,7.165605
665,pool_neon:MAT_Prop_NeonRed_pool_0,0.920733,3.222565,6.905498
665,pool_neon:MAT_Prop_NeonRed_pool_1,0.920733,4.593421,6.905498
665,pool_neon:MAT_Prop_NeonRed_pool_2,0.920733,4.507525,6.905498
666,pool_neon:MAT_Prop_NeonRed_pool_0,0.976320,3.417120,7.322400
666,pool_neon:MAT_Prop_NeonRed_pool_1,0.976320,4.870737,7.322400
666,pool_neon:MAT_Prop_NeonRed_pool_2,0.976320,4.779656,7.322400
667,pool_neon:MAT_Prop_NeonRed_pool_0,0.982076,3.437266,7.365570
667,pool_neon:MAT_Prop_NeonRed_pool_1,0.982076,4.899453,7.365570
667,pool_neon:MAT_Prop_NeonRed_pool_2,0.982076,4.807835,7.365570
668,pool_neon:MAT_Prop_NeonRed_pool_0,0.960092,3.360322,7.200690
668,pool_neon:MAT_Prop_NeonRed_pool_1,0.960092,4.789778,7.200690
668,pool_neon:MAT_Prop_NeonRed_pool_2,0.960092,4.700210,7.200690
669,pool_neon:MAT_Prop_NeonRed_pool_0,0.941204,3.294214,7.059030
669,pool_neon:MAT_Prop_NeonRed_pool_1,0.941204,4.695548,7.059030
669,pool_neon:MAT_Prop_NeonRed_pool_2,0.941204,4.607742,7.059030
670,pool_neon:MAT_Prop_NeonRed_pool_0,0.975841,3.415443,7.318808
670,pool_neon:MAT_Prop_NeonRed_pool_1,0.975841,4.868348,7.318808
670,pool_neon:MAT_Prop_NeonRed_pool_2,0.975841,4.777311,7.318808
671,pool_neon:MAT_Prop_NeonRed_pool_0,0.967741,3.387093,7.258057
671,pool_neon:MAT_Prop_NeonRed_pool_1,0.967741,4.827938,7.258057
671,pool_neon:MAT_Prop_NeonRed_pool_2,0.967741,4.737656,7.258057
672,pool_neon:MAT_Prop_NeonRed_pool_0,0.980874,3.433059,7.356555
672,pool_neon:MAT_Prop_NeonRed_pool_1,0.980874,4.893457,7.356555
672,pool_neon:MAT_Prop_NeonRed_pool_2,0.980874,4.801950,7.356555
673,pool_neon:MAT_Prop_NeonRed_pool_0,0.958287,3.354004,7.187152
673,pool_neon:MAT_Prop_NeonRed_pool_1,0.958287,4.780773,7.187152
673,pool_neon:MAT_Prop_NeonRed_pool_2,0.958287,4.691374,7.187152
674,pool_neon:MAT_Prop_NeonRed_pool_0,0.956346,3.347211,7.172595
674,pool_neon:MAT_Prop_NeonRed_pool_1,0.956346,4.771090,7.172595
674,pool_neon:MAT_Prop_NeonRed_pool_2,0.956346,4.681871,7.172595
675,pool_neon:MAT_Prop_NeonRed_pool_0,0.959156,3.357046,7.193670
675,pool_neon:MAT_Prop_NeonRed_pool_1,0.959156,4.785108,7.193670
675,pool_neon:MAT_Prop_NeonRed_pool_2,0.959156,4.695628,7.193670
676,pool_neon:MAT_Prop_NeonRed_pool_0,0.983320,3.441620,7.374900
676,pool_neon:MAT_Prop_NeonRed_pool_1,0.983320,4.905660,7.374900
676,pool_neon:MAT_Prop_NeonRed_pool_2,0.983320,4.813925,7.374900
677,pool_neon:MAT_Prop_NeonRed_pool_0,0.987462,3.456117,7.405965
677,pool_neon:MAT_Prop_NeonRed_pool_1,0.987462,4.926323,7.405965
677,pool_neon:MAT_Prop_NeonRed_pool_2,0.987462,4.834202,7.405965
678,pool_neon:MAT_Prop_NeonRed_pool_0,0.988380,3.459330,7.412850
678,pool_neon:MAT_Prop_NeonRed_pool_1,0.988380,4.930903,7.412850
678,pool_neon:MAT_Prop_NeonRed_pool_2,0.988380,4.838696,7.412850
679,pool_neon:MAT_Prop_NeonRed_pool_0,0.964927,3.377244,7.236953
679,pool_neon:MAT_Prop_NeonRed_pool_1,0.964927,4.813899,7.236953
679,pool_neon:MAT_Prop_NeonRed_pool_2,0.964927,4.723880,7.236953
680,pool_neon:MAT_Prop_NeonRed_pool_0,0.931539,3.260387,6.986542
680,pool_neon:MAT_Prop_NeonRed_pool_1,0.931539,4.647331,6.986542
680,pool_neon:MAT_Prop_NeonRed_pool_2,0.931539,4.560426,6.986542
681,pool_neon:MAT_Prop_NeonRed_pool_0,0.973632,3.407712,7.302240
681,pool_neon:MAT_Prop_NeonRed_pool_1,0.973632,4.857327,7.302240
681,pool_neon:MAT_Prop_NeonRed_pool_2,0.973632,4.766496,7.302240
682,pool_neon:MAT_Prop_NeonRed_pool_0,0.989344,3.462704,7.420080
682,pool_neon:MAT_Prop_NeonRed_pool_1,0.989344,4.935713,7.420080
682,pool_neon:MAT_Prop_NeonRed_pool_2,0.989344,4.843416,7.420080
683,pool_neon:MAT_Prop_NeonRed_pool_0,0.987305,3.455567,7.404788
683,pool_neon:MAT_Prop_NeonRed_pool_1,0.987305,4.925540,7.404788
683,pool_neon:MAT_Prop_NeonRed_pool_2,0.987305,4.833434,7.404788
684,pool_neon:MAT_Prop_NeonRed_pool_0,0.977149,3.420022,7.328618
684,pool_neon:MAT_Prop_NeonRed_pool_1,0.977149,4.874873,7.328618
684,pool_neon:MAT_Prop_NeonRed_pool_2,0.977149,4.783714,7.328618
685,pool_neon:MAT_Prop_NeonRed_pool_0,0.940616,3.292156,7.054620
685,pool_neon:MAT_Prop_NeonRed_pool_1,0.940616,4.692615,7.054620
685,pool_neon:MAT_Prop_NeonRed_pool_2,0.940616,4.604864,7.054620
686,pool_neon:MAT_Prop_NeonRed_pool_0,0.976501,3.417753,7.323757
686,pool_neon:MAT_Prop_NeonRed_pool_1,0.976501,4.871640,7.323757
686,pool_neon:MAT_Prop_NeonRed_pool_2,0.976501,4.780542,7.323757
687,pool_neon:MAT_Prop_NeonRed_pool_0,0.926610,3.243135,6.949575
687,pool_neon:MAT_Prop_NeonRed_pool_1,0.926610,4.622741,6.949575
687,pool_neon:MAT_Prop_NeonRed_pool_2,0.926610,4.536296,6.949575
688,pool_neon:MAT_Prop_NeonRed_pool_0,0.927695,3.246933,6.957713
688,pool_neon:MAT_Prop_NeonRed_pool_1,0.927695,4.628153,6.957713
688,pool_neon:MAT_Prop_NeonRed_pool_2,0.927695,4.541608,6.957713
689,pool_neon:MAT_Prop_NeonRed_pool_0,0.987481,3.456184,7.406108
689,pool_neon:MAT_Prop_NeonRed_pool_1,0.987481,4.926418,7.406108
689,pool_neon:MAT_Prop_NeonRed_pool_2,0.987481,4.834295,7.406108
690,pool_neon:MAT_Prop_NeonRed_pool_0,0.987045,3.454657,7.402837
690,pool_neon:MAT_Prop_NeonRed_pool_1,0.987045,4.924243,7.402837
690,pool_neon:MAT_Prop_NeonRed_pool_2,0.987045,4.832161,7.402837
691,pool_neon:MAT_Prop_NeonRed_pool_0,0.981503,3.435261,7.361273
691,pool_neon:MAT_Prop_NeonRed_pool_1,0.981503,4.896595,7.361273
691,pool_neon:MAT_Prop_NeonRed_pool_2,0.981503,4.805029,7.361273
692,pool_neon:MAT_Prop_NeonRed_pool_0,0.967804,3.387314,7.258530
692,pool_neon:MAT_Prop_NeonRed_pool_1,0.967804,4.828252,7.258530
692,pool_neon:MAT_Prop_NeonRed_pool_2,0.967804,4.737965,7.258530
693,pool_neon:MAT_Prop_NeonRed_pool_0,0.986808,3.453828,7.401060
693,pool_neon:MAT_Prop_NeonRed_pool_1,0.986808,4.923061,7.401060
693,pool_neon:MAT_Prop_NeonRed_pool_2,0.986808,4.831000,7.401060
694,pool_neon:MAT_Prop_NeonRed_pool_0,0.939737,3.289080,7.048027
694,pool_neon:MAT_Prop_NeonRed_pool_1,0.939737,4.688229,7.048027
694,pool_neon:MAT_Prop_NeonRed_pool_2,0.939737,4.600560,7.048027
695,pool_neon:MAT_Prop_NeonRed_pool_0,0.950628,3.327198,7.129710
695,pool_neon:MAT_Prop_NeonRed_pool_1,0.950628,4.742563,7.129710
695,pool_neon:MAT_Prop_NeonRed_pool_2,0.950628,4.653878,7.129710
696,pool_neon:MAT_Prop_NeonRed_pool_0,0.678932,2.376262,5.091990
696,pool_neon:MAT_Prop_NeonRed_pool_1,0.678932,3.387106,5.091990
696,pool_neon:MAT_Prop_NeonRed_pool_2,0.678932,3.323768,5.091990
697,pool_neon:MAT_Prop_NeonRed_pool_0,0.935855,3.275492,7.018912
697,pool_neon:MAT_Prop_NeonRed_pool_1,0.935855,4.668863,7.018912
697,pool_neon:MAT_Prop_NeonRed_pool_2,0.935855,4.581556,7.018912
698,pool_neon:MAT_Prop_NeonRed_pool_0,0.982218,3.437763,7.366635
698,pool_neon:MAT_Prop_NeonRed_pool_1,0.982218,4.900162,7.366635
698,pool_neon:MAT_Prop_NeonRed_pool_2,0.982218,4.808530,7.366635
699,pool_neon:MAT_Prop_NeonRed_pool_0,0.989185,3.462147,7.418888
699,pool_neon:MAT_Prop_NeonRed_pool_1,0.989185,4.934919,7.418888
699,pool_neon:MAT_Prop_NeonRed_pool_2,0.989185,4.842637,7.418888
700,pool_neon:MAT_Prop_NeonRed_pool_0,0.964109,3.374382,7.230817
700,pool_neon:MAT_Prop_NeonRed_pool_1,0.964109,4.809818,7.230817
700,pool_neon:MAT_Prop_NeonRed_pool_2,0.964109,4.719876,7.230817
701,pool_neon:MAT_Prop_NeonRed_pool_0,0.717915,2.512703,5.384362
701,pool_neon:MAT_Prop_NeonRed_pool_1,0.717915,3.581587,5.384362
701,pool_neon:MAT_Prop_NeonRed_pool_2,0.717915,3.514612,5.384362
702,pool_neon:MAT_Prop_NeonRed_pool_0,0.944459,3.305607,7.083443
702,pool_neon:MAT_Prop_NeonRed_pool_1,0.944459,4.711787,7.083443
702,pool_neon:MAT_Prop_NeonRed_pool_2,0.944459,4.623677,7.083443
703,pool_neon:MAT_Prop_NeonRed_pool_0,0.982048,3.437168,7.365360
703,pool_neon:MAT_Prop_NeonRed_pool_1,0.982048,4.899314,7.365360
703,pool_neon:MAT_Prop_NeonRed_pool_2,0.982048,4.807697,7.365360
